analysis             sr                         o          b          db              s          ds             s95obs    s95exp    robscons          rexpcons          
atlas_1908_03122     SRC24                      12.0       10.6       2.3             0.0        9653.55        10.3      9.2       0                 0                 
atlas_1908_03122     SRC26                      4.0        3.7        0.9             0.0        9653.55        5.8       5.4       0                 0                 
atlas_1908_03122     SRC28                      3.0        2.4        0.6             0.0        9653.55        5.2       4.8       0                 0                 
atlas_1908_08215     SR-DF-0J-EXC100            47.0       45.0       9.0             0.0        9653.55        23.0      21.0      0                 0                 
atlas_1908_08215     SR-DF-0J-EXC120            27.0       33.0       5.0             0.0        9653.55        11.0      15.0      0                 0                 
atlas_1908_08215     SR-DF-0J-INC100            95.0       96.0       15.0            0.0        9653.55        33.0      33.0      0                 0                 
atlas_1908_08215     SR-DF-0J-INC160            21.0       18.8       2.4             0.0        9653.55        13.0      10.9      0                 0                 
atlas_1908_08215     SR-DF-0Ja                  14.0       14.0       4.0             0.0        9653.55        11.0      11.0      0                 0                 
atlas_1908_08215     SR-DF-0Jb                  14.0       11.3       2.9             0.0        9653.55        11.9      10.3      0                 0                 
atlas_1908_08215     SR-DF-0Jc                  19.0       20.0       4.0             0.0        9653.55        12.0      12.0      0                 0                 
atlas_1908_08215     SR-DF-0Jd                  16.0       21.7       3.0             0.0        9653.55        7.9       11.6      0                 0                 
atlas_1908_08215     SR-DF-0Je                  11.0       11.0       2.0             0.0        9653.55        8.8       8.7       0                 0                 
atlas_1908_08215     SR-DF-0Jf                  8.0        6.3        0.9             0.0        9653.55        8.5       6.6       0                 0                 
atlas_1908_08215     SR-DF-0Jg                  9.0        6.5        1.2             0.0        9653.55        9.2       7.2       0                 0                 
atlas_1908_08215     SR-DF-0Jh                  0.0        3.2        0.6             0.0        9653.55        3.2       5.0       0                 0                 
atlas_1908_08215     SR-DF-0Ji                  4.0        2.9        0.5             0.0        9653.55        6.2       5.2       0                 0                 
atlas_1908_08215     SR-DF-1J-EXC100            38.0       39.0       6.0             0.0        9653.55        16.0      17.0      0                 0                 
atlas_1908_08215     SR-DF-1J-EXC120            22.0       21.3       2.8             0.0        9653.55        11.9      11.7      0                 0                 
atlas_1908_08215     SR-DF-1J-INC100            75.0       75.0       9.0             0.0        9653.55        25.0      25.0      0                 0                 
atlas_1908_08215     SR-DF-1J-INC160            15.0       15.1       2.7             0.0        9653.55        10.3      10.0      0                 0                 
atlas_1908_08215     SR-DF-1Ja                  12.0       14.7       2.9             0.0        9653.55        8.1       9.8       0                 0                 
atlas_1908_08215     SR-DF-1Jb                  12.0       9.9        2.0             0.0        9653.55        10.3      8.5       0                 0                 
atlas_1908_08215     SR-DF-1Jc                  14.0       14.3       2.4             0.0        9653.55        9.6       10.0      0                 0                 
atlas_1908_08215     SR-DF-1Jd                  15.0       14.8       2.2             0.0        9653.55        10.2      9.5       0                 0                 
atlas_1908_08215     SR-DF-1Je                  7.0        6.5        1.0             0.0        9653.55        7.4       6.8       0                 0                 
atlas_1908_08215     SR-DF-1Jf                  4.0        4.4        0.9             0.0        9653.55        5.5       6.0       0                 0                 
atlas_1908_08215     SR-DF-1Jg                  5.0        5.6        1.0             0.0        9653.55        5.8       6.3       0                 0                 
atlas_1908_08215     SR-DF-1Jh                  3.0        2.4        0.7             0.0        9653.55        5.3       5.0       0                 0                 
atlas_1908_08215     SR-DF-1Ji                  3.0        2.7        0.8             0.0        9653.55        5.4       5.1       0                 0                 
atlas_1908_08215     SR-SF-0J-EXC100            53.0       56.0       6.0             0.0        9653.55        17.0      19.0      0                 0                 
atlas_1908_08215     SR-SF-0J-EXC120            57.0       51.0       5.0             0.0        9653.55        23.0      18.0      0                 0                 
atlas_1908_08215     SR-SF-0J-INC100            147.0      144.0      12.0            0.0        9653.55        36.0      33.0      0                 0                 
atlas_1908_08215     SR-SF-0J-INC160            37.0       37.3       3.0             0.0        9653.55        14.1      14.4      0                 0                 
atlas_1908_08215     SR-SF-0Ja                  14.0       15.8       2.3             0.0        9653.55        9.0       10.1      0                 0                 
atlas_1908_08215     SR-SF-0Jb                  15.0       13.9       1.9             0.0        9653.55        10.2      9.5       0                 0                 
atlas_1908_08215     SR-SF-0Jc                  24.0       26.9       3.2             0.0        9653.55        10.8      12.5      0                 0                 
atlas_1908_08215     SR-SF-0Jd                  37.0       33.3       3.4             0.0        9653.55        17.5      14.3      0                 0                 
atlas_1908_08215     SR-SF-0Je                  20.0       17.4       2.4             0.0        9653.55        12.6      11.0      0                 0                 
atlas_1908_08215     SR-SF-0Jf                  12.0       10.4       1.2             0.0        9653.55        9.6       8.2       0                 0                 
atlas_1908_08215     SR-SF-0Jg                  12.0       13.4       1.6             0.0        9653.55        8.1       9.1       0                 0                 
atlas_1908_08215     SR-SF-0Jh                  5.0        6.7        1.1             0.0        9653.55        5.6       6.7       0                 0                 
atlas_1908_08215     SR-SF-0Ji                  8.0        6.8        1.0             0.0        9653.55        7.8       6.9       0                 0                 
atlas_1908_08215     SR-SF-1J-EXC100            55.0       48.0       8.0             0.0        9653.55        26.0      22.0      0                 0                 
atlas_1908_08215     SR-SF-1J-EXC120            36.0       40.0       4.0             0.0        9653.55        13.0      15.0      0                 0                 
atlas_1908_08215     SR-SF-1J-INC100            120.0      124.0      12.0            0.0        9653.55        29.0      32.0      0                 0                 
atlas_1908_08215     SR-SF-1J-INC160            29.0       36.0       5.0             0.0        9653.55        11.0      15.0      0                 0                 
atlas_1908_08215     SR-SF-1Ja                  12.0       17.0       4.0             0.0        9653.55        8.0       11.0      0                 0                 
atlas_1908_08215     SR-SF-1Jb                  13.0       13.7       2.5             0.0        9653.55        9.1       9.6       0                 0                 
atlas_1908_08215     SR-SF-1Jc                  30.0       17.0       4.0             0.0        9653.55        25.0      14.0      0                 0                 
atlas_1908_08215     SR-SF-1Jd                  21.0       23.3       2.8             0.0        9653.55        10.6      12.0      0                 0                 
atlas_1908_08215     SR-SF-1Je                  15.0       17.0       2.3             0.0        9653.55        8.7       10.4      0                 0                 
atlas_1908_08215     SR-SF-1Jf                  11.0       9.4        1.9             0.0        9653.55        9.6       8.6       0                 0                 
atlas_1908_08215     SR-SF-1Jg                  8.0        12.3       1.6             0.0        9653.55        5.7       8.7       0                 0                 
atlas_1908_08215     SR-SF-1Jh                  5.0        6.5        1.4             0.0        9653.55        5.6       6.7       0                 0                 
atlas_1908_08215     SR-SF-1Ji                  5.0        8.0        2.7             0.0        9653.55        5.8       7.4       0                 0                 
atlas_1909_08457     Rpc2L0b                    6.0        4.8        1.5             0.0        9653.55        7.5       7.0       0                 0                 
atlas_1909_08457     Rpc2L1b                    11.0       6.5        1.6             0.0        9653.55        11.9      7.6       0                 0                 
atlas_1909_08457     Rpc2L2b                    12.0       7.8        2.2             0.0        9653.55        12.2      9.0       0                 0                 
atlas_1909_08457     Rpc3LSS1b                  4.0        3.5        1.5             0.0        9653.55        6.5       5.9       0                 0                 
atlas_1909_08457     Rpv2L                      5.0        5.6        1.8             0.0        9653.55        6.2       6.7       0                 0                 
atlas_1911_06660     SRhighMass                 7.0        10.2       3.3             0.0        9653.55        6.7       8.6       0                 0                 
atlas_1911_06660     SRlowMass                  10.0       6.0        1.7             0.0        9653.55        11.2      7.8       0                 0                 
atlas_1911_12606     E-high-ee-05               1.0        0.7        0.4             0.0        9653.55        3.8       3.3       0                 0                 
atlas_1911_12606     E-high-ee-10               16.0       10.3       2.5             0.0        9653.55        14.8      9.9       0                 0                 
atlas_1911_12606     E-high-ee-20               13.0       12.1       2.2             0.0        9653.55        9.9       9.3       0                 0                 
atlas_1911_12606     E-high-ee-30               8.0        10.1       1.7             0.0        9653.55        6.7       8.1       0                 0                 
atlas_1911_12606     E-high-ee-40               8.0        10.4       1.7             0.0        9653.55        6.3       8.1       0                 0                 
atlas_1911_12606     E-high-ee-60               18.0       19.3       2.5             0.0        9653.55        10.0      11.2      0                 0                 
atlas_1911_12606     E-high-mm-02               5.0        3.4        1.2             0.0        9653.55        7.3       6.0       0                 0                 
atlas_1911_12606     E-high-mm-03               5.0        3.5        1.3             0.0        9653.55        7.4       6.1       0                 0                 
atlas_1911_12606     E-high-mm-05               0.0        3.9        1.3             0.0        9653.55        2.9       5.1       0                 0                 
atlas_1911_12606     E-high-mm-10               9.0        11.0       2.0             0.0        9653.55        7.0       8.0       0                 0                 
atlas_1911_12606     E-high-mm-20               23.0       17.8       2.7             0.0        9653.55        15.7      11.2      0                 0                 
atlas_1911_12606     E-high-mm-30               3.0        8.3        1.4             0.0        9653.55        4.1       6.9       0                 0                 
atlas_1911_12606     E-high-mm-40               5.0        10.1       1.5             0.0        9653.55        4.6       7.9       0                 0                 
atlas_1911_12606     E-high-mm-60               20.0       19.6       2.3             0.0        9653.55        11.3      11.2      0                 0                 
atlas_1911_12606     E-inc-01                   0.0        1.0        1.0             0.0        9653.55        3.0       3.0       0                 0                 
atlas_1911_12606     E-inc-02                   46.0       44.0       6.8             0.0        9653.55        21.0      19.0      0                 0                 
atlas_1911_12606     E-inc-03                   90.0       77.0       12.0            0.0        9653.55        39.0      30.0      0                 0                 
atlas_1911_12606     E-inc-05                   151.0      138.0      18.0            0.0        9653.55        51.0      42.0      0                 0                 
atlas_1911_12606     E-inc-10                   244.0      200.0      19.0            0.0        9653.55        83.0      49.0      0                 0                 
atlas_1911_12606     E-inc-20                   383.0      301.0      23.0            0.0        9653.55        130.0     63.0      0                 0                 
atlas_1911_12606     E-inc-30                   453.0      366.0      27.0            0.0        9653.55        142.0     70.0      0                 0                 
atlas_1911_12606     E-inc-40                   492.0      420.0      30.0            0.0        9653.55        131.0     74.0      0                 0                 
atlas_1911_12606     E-inc-60                   583.0      520.0      35.0            0.0        9653.55        130.0     83.0      0                 0                 
atlas_1911_12606     E-low-ee-05                7.0        5.3        1.5             0.0        9653.55        8.3       7.0       0                 0                 
atlas_1911_12606     E-low-ee-10                11.0       8.6        1.8             0.0        9653.55        10.0      8.2       0                 0                 
atlas_1911_12606     E-low-ee-20                16.0       16.7       2.5             0.0        9653.55        10.1      10.5      0                 0                 
atlas_1911_12606     E-low-ee-30                16.0       15.5       2.6             0.0        9653.55        10.4      10.5      0                 0                 
atlas_1911_12606     E-low-ee-40                10.0       12.9       2.1             0.0        9653.55        6.9       9.0       0                 0                 
atlas_1911_12606     E-low-ee-60                9.0        18.8       2.2             0.0        9653.55        5.0       10.2      0                 0                 
atlas_1911_12606     E-low-mm-02                9.0        15.4       2.4             0.0        9653.55        5.7       9.5       0                 0                 
atlas_1911_12606     E-low-mm-03                7.0        8.0        1.7             0.0        9653.55        7.0       7.0       0                 0                 
atlas_1911_12606     E-low-mm-05                7.0        6.5        1.6             0.0        9653.55        7.6       7.6       0                 0                 
atlas_1911_12606     E-low-mm-10                12.0       11.1       1.9             0.0        9653.55        9.4       8.7       0                 0                 
atlas_1911_12606     E-low-mm-20                17.0       15.6       2.3             0.0        9653.55        11.4      10.0      0                 0                 
atlas_1911_12606     E-low-mm-30                18.0       16.7       2.3             0.0        9653.55        11.4      10.5      0                 0                 
atlas_1911_12606     E-low-mm-40                16.0       15.3       2.0             0.0        9653.55        10.5      9.6       0                 0                 
atlas_1911_12606     E-low-mm-60                44.0       35.9       3.3             0.0        9653.55        22.1      15.0      0                 0                 
atlas_1911_12606     E-med-ee-05                0.0        0.11       0.08            0.0        9653.55        2.94      2.89      0                 0                 
atlas_1911_12606     E-med-ee-10                4.0        5.1        1.6             0.0        9653.55        5.5       6.3       0                 0                 
atlas_1911_12606     E-med-ee-20                11.0       7.3        1.9             0.0        9653.55        11.4      8.3       0                 0                 
atlas_1911_12606     E-med-ee-30                4.0        2.2        0.9             0.0        9653.55        6.9       5.2       0                 0                 
atlas_1911_12606     E-med-mm-02                16.0       14.6       2.9             0.0        9653.55        11.6      10.3      0                 0                 
atlas_1911_12606     E-med-mm-03                8.0        6.9        2.1             0.0        9653.55        8.6       7.9       0                 0                 
atlas_1911_12606     E-med-mm-05                6.0        6.2        1.9             0.0        9653.55        6.9       7.2       0                 0                 
atlas_1911_12606     E-med-mm-10                41.0       34.0       4.0             0.0        9653.55        21.0      15.0      0                 0                 
atlas_1911_12606     E-med-mm-20                59.0       52.0       6.0             0.0        9653.55        25.0      20.0      0                 0                 
atlas_1911_12606     E-med-mm-30                21.0       18.5       3.2             0.0        9653.55        13.4      11.9      0                 0                 
atlas_1911_12606     S-high-ee-00               3.0        4.0        1.1             0.0        9653.55        5.0       6.0       0                 0                 
atlas_1911_12606     S-high-ee-01               3.0        3.6        1.0             0.0        9653.55        5.1       5.6       0                 0                 
atlas_1911_12606     S-high-ee-02               9.0        7.9        1.9             0.0        9653.55        8.6       7.9       0                 0                 
atlas_1911_12606     S-high-ee-05               13.0       13.2       2.1             0.0        9653.55        9.1       9.1       0                 0                 
atlas_1911_12606     S-high-ee-10               9.0        8.6        1.4             0.0        9653.55        8.0       7.7       0                 0                 
atlas_1911_12606     S-high-ee-20               6.0        5.7        1.0             0.0        9653.55        6.9       6.5       0                 0                 
atlas_1911_12606     S-high-ee-30               8.0        7.0        1.2             0.0        9653.55        8.0       7.0       0                 0                 
atlas_1911_12606     S-high-ee-40               6.0        6.8        1.1             0.0        9653.55        6.3       6.9       0                 0                 
atlas_1911_12606     S-high-mm-00               10.0       11.0       2.2             0.0        9653.55        8.0       9.0       0                 0                 
atlas_1911_12606     S-high-mm-01               3.0        5.8        1.3             0.0        9653.55        4.2       6.4       0                 0                 
atlas_1911_12606     S-high-mm-02               11.0       8.6        1.6             0.0        9653.55        10.2      7.9       0                 0                 
atlas_1911_12606     S-high-mm-05               12.0       14.2       1.9             0.0        9653.55        8.0       9.6       0                 0                 
atlas_1911_12606     S-high-mm-10               9.0        10.0       1.5             0.0        9653.55        7.0       8.0       0                 0                 
atlas_1911_12606     S-high-mm-20               11.0       11.2       1.6             0.0        9653.55        8.4       8.3       0                 0                 
atlas_1911_12606     S-high-mm-30               10.0       11.5       1.5             0.0        9653.55        7.7       8.1       0                 0                 
atlas_1911_12606     S-high-mm-40               8.0        7.8        1.4             0.0        9653.55        7.5       7.4       0                 0                 
atlas_1911_12606     S-inc-00                   24.0       27.0       4.8             0.0        9653.55        12.0      14.0      0                 0                 
atlas_1911_12606     S-inc-01                   41.0       46.0       6.5             0.0        9653.55        15.0      18.0      0                 0                 
atlas_1911_12606     S-inc-02                   91.0       82.0       10.0            0.0        9653.55        34.0      28.0      0                 0                 
atlas_1911_12606     S-inc-05                   158.0      158.0      17.0            0.0        9653.55        41.0      41.0      0                 0                 
atlas_1911_12606     S-inc-10                   243.0      242.0      21.0            0.0        9653.55        51.0      51.0      0                 0                 
atlas_1911_12606     S-inc-20                   328.0      312.0      24.0            0.0        9653.55        69.0      59.0      0                 0                 
atlas_1911_12606     S-inc-30                   419.0      388.0      28.0            0.0        9653.55        91.0      69.0      0                 0                 
atlas_1911_12606     S-inc-40                   472.0      443.0      31.0            0.0        9653.55        96.0      73.0      0                 0                 
atlas_1911_12606     S-low-ee-00                8.0        6.0        1.4             0.0        9653.55        9.0       7.0       0                 0                 
atlas_1911_12606     S-low-ee-01                5.0        5.3        2.1             0.0        9653.55        6.7       6.8       0                 0                 
atlas_1911_12606     S-low-ee-02                15.0       11.6       2.5             0.0        9653.55        12.4      9.9       0                 0                 
atlas_1911_12606     S-low-ee-05                19.0       22.9       3.3             0.0        9653.55        9.4       12.2      0                 0                 
atlas_1911_12606     S-low-ee-10                30.0       31.0       4.0             0.0        9653.55        13.0      14.0      0                 0                 
atlas_1911_12606     S-low-ee-20                24.0       23.3       3.0             0.0        9653.55        12.4      12.1      0                 0                 
atlas_1911_12606     S-low-ee-30                32.0       27.1       3.1             0.0        9653.55        17.3      13.2      0                 0                 
atlas_1911_12606     S-low-ee-40                11.0       16.8       2.1             0.0        9653.55        6.4       9.7       0                 0                 
atlas_1911_12606     S-low-mm-00                3.0        5.2        1.1             0.0        9653.55        4.5       6.0       0                 0                 
atlas_1911_12606     S-low-mm-01                6.0        4.3        1.0             0.0        9653.55        7.8       6.2       0                 0                 
atlas_1911_12606     S-low-mm-02                15.0       12.8       1.8             0.0        9653.55        11.2      9.3       0                 0                 
atlas_1911_12606     S-low-mm-05                23.0       24.8       2.6             0.0        9653.55        11.0      12.3      0                 0                 
atlas_1911_12606     S-low-mm-10                37.0       38.0       5.0             0.0        9653.55        15.0      17.0      0                 0                 
atlas_1911_12606     S-low-mm-20                44.0       37.8       3.3             0.0        9653.55        20.4      14.8      0                 0                 
atlas_1911_12606     S-low-mm-30                41.0       36.0       3.4             0.0        9653.55        19.0      15.0      0                 0                 
atlas_1911_12606     S-low-mm-40                28.0       28.0       2.7             0.0        9653.55        13.0      13.0      0                 0                 
atlas_1911_12606     SR-1L1T-1.0                0.0        0.5        0.5             0.0        9653.55        3.0       2.9       0                 0                 
atlas_1911_12606     SR-1L1T-1.5                8.0        6.0        1.9             0.0        9653.55        9.0       8.0       0                 0                 
atlas_1911_12606     SR-1L1T-2.0                8.0        7.6        2.1             0.0        9653.55        8.4       7.8       0                 0                 
atlas_1911_12606     SR-1L1T-3.0                24.0       20.7       3.4             0.0        9653.55        14.6      12.2      0                 0                 
atlas_1911_12606     SR-1L1T-4.0                24.0       24.0       4.0             0.0        9653.55        13.0      13.0      0                 0                 
atlas_1911_12606     SR-1L1T-5.0                16.0       18.1       3.1             0.0        9653.55        9.6       10.9      0                 0                 
atlas_1911_12606     VBF-high-02                0.0        1.6        0.7             0.0        9653.55        3.0       4.0       0                 0                 
atlas_1911_12606     VBF-high-03                1.0        0.8        0.6             0.0        9653.55        3.7       3.5       0                 0                 
atlas_1911_12606     VBF-high-05                1.0        0.25       0.13            0.0        9653.55        3.77      3.17      0                 0                 
atlas_1911_12606     VBF-high-10                1.0        0.9        0.5             0.0        9653.55        3.4       3.4       0                 0                 
atlas_1911_12606     VBF-high-20                6.0        7.1        1.5             0.0        9653.55        6.3       7.0       0                 0                 
atlas_1911_12606     VBF-high-30                8.0        8.5        2.2             0.0        9653.55        7.9       8.1       0                 0                 
atlas_1911_12606     VBF-high-40                9.0        7.7        1.5             0.0        9653.55        8.6       7.6       0                 0                 
atlas_1911_12606     VBF-high-inc-02            0.0        2.4        1.1             0.0        9653.55        3.0       4.2       0                 0                 
atlas_1911_12606     VBF-high-inc-03            1.0        3.0        1.4             0.0        9653.55        3.0       5.0       0                 0                 
atlas_1911_12606     VBF-high-inc-05            2.0        3.0        1.4             0.0        9653.55        4.0       5.0       0                 0                 
atlas_1911_12606     VBF-high-inc-10            3.0        3.8        1.7             0.0        9653.55        5.2       5.7       0                 0                 
atlas_1911_12606     VBF-high-inc-20            9.0        11.7       2.8             0.0        9653.55        7.3       8.9       0                 0                 
atlas_1911_12606     VBF-high-inc-30            17.0       20.0       5.0             0.0        9653.55        11.0      12.0      0                 0                 
atlas_1911_12606     VBF-high-inc-40            26.0       28.0       6.0             0.0        9653.55        14.0      16.0      0                 0                 
atlas_1911_12606     VBF-inc-02                 0.0        2.8        1.6             0.0        9653.55        3.0       4.5       0                 0                 
atlas_1911_12606     VBF-inc-03                 1.0        3.1        1.7             0.0        9653.55        3.4       4.8       0                 0                 
atlas_1911_12606     VBF-inc-05                 2.0        3.3        1.7             0.0        9653.55        4.5       5.4       0                 0                 
atlas_1911_12606     VBF-inc-10                 9.0        8.4        2.7             0.0        9653.55        9.2       8.5       0                 0                 
atlas_1911_12606     VBF-inc-20                 36.0       32.0       5.0             0.0        9653.55        19.0      16.0      0                 0                 
atlas_1911_12606     VBF-inc-30                 58.0       52.0       7.0             0.0        9653.55        25.0      20.0      0                 0                 
atlas_1911_12606     VBF-inc-40                 82.0       74.0       10.0            0.0        9653.55        33.0      26.0      0                 0                 
atlas_1911_12606     VBF-low-02                 0.0        0.7        0.4             0.0        9653.55        3.1       3.0       0                 0                 
atlas_1911_12606     VBF-low-03                 0.0        0.47       0.25            0.0        9653.55        3.0       2.92      0                 0                 
atlas_1911_12606     VBF-low-05                 0.0        0.64       0.32            0.0        9653.55        3.05      2.95      0                 0                 
atlas_1911_12606     VBF-low-10                 6.0        4.9        1.2             0.0        9653.55        7.4       6.3       0                 0                 
atlas_1911_12606     VBF-low-20                 21.0       17.3       2.6             0.0        9653.55        13.8      11.1      0                 0                 
atlas_1911_12606     VBF-low-30                 14.0       12.5       1.8             0.0        9653.55        10.3      9.1       0                 0                 
atlas_1911_12606     VBF-low-40                 15.0       15.2       2.7             0.0        9653.55        10.3      10.0      0                 0                 
atlas_2004_10894     Cat1                       258.0      246.0      7.0             0.0        9653.55        44.0      35.0      0                 0                 
atlas_2004_10894     Cat10                      29.0       26.3       2.2             0.0        9653.55        14.7      12.4      0                 0                 
atlas_2004_10894     Cat11                      6.0        8.6        1.2             0.0        9653.55        5.6       7.4       0                 0                 
atlas_2004_10894     Cat12                      22.0       16.6       1.7             0.0        9653.55        15.2      9.9       0                 0                 
atlas_2004_10894     Cat2                       85.0       93.0       4.0             0.0        9653.55        16.0      21.0      0                 0                 
atlas_2004_10894     Cat3                       26.0       24.1       2.0             0.0        9653.55        13.5      11.8      0                 0                 
atlas_2004_10894     Cat4                       17.0       12.8       1.4             0.0        9653.55        13.1      9.0       0                 0                 
atlas_2004_10894     Cat5                       54.0       60.0       4.0             0.0        9653.55        14.0      18.0      0                 0                 
atlas_2004_10894     Cat6                       11.0       16.1       1.8             0.0        9653.55        6.5       9.4       0                 0                 
atlas_2004_10894     Cat7                       8.0        6.3        1.1             0.0        9653.55        8.2       6.8       0                 0                 
atlas_2004_10894     Cat8                       4.0        5.2        1.0             0.0        9653.55        5.2       6.3       0                 0                 
atlas_2004_10894     Cat9                       71.0       69.0       4.0             0.0        9653.55        21.0      19.0      0                 0                 
atlas_2004_14060     SRA-T0                     11.0       17.3       1.7             0.0        9653.55        6.0       9.6       0                 0                 
atlas_2004_14060     SRA-TT                     4.0        3.2        0.5             0.0        9653.55        5.9       5.3       0                 0                 
atlas_2004_14060     SRA-TW                     8.0        5.6        0.7             0.0        9653.55        8.5       6.7       0                 0                 
atlas_2004_14060     SRB-T0                     292.0      276.0      24.0            0.0        9653.55        66.0      57.0      0                 0                 
atlas_2004_14060     SRB-TT                     67.0       46.0       7.0             0.0        9653.55        39.0      22.0      0                 0                 
atlas_2004_14060     SRB-TW                     84.0       81.0       7.0             0.0        9653.55        25.0      23.0      0                 0                 
atlas_2004_14060     SRD0                       5.0        6.9        1.3             0.0        9653.55        5.6       6.8       0                 0                 
atlas_2004_14060     SRD1                       4.0        3.1        1.0             0.0        9653.55        6.4       5.7       0                 0                 
atlas_2004_14060     SRD2                       10.0       12.2       1.5             0.0        9653.55        7.1       8.6       0                 0                 
atlas_2010_14293     BDT-GGd1                   34.0       30.0       5.0             0.0        9653.55        19.0      15.0      0                 0                 
atlas_2010_14293     BDT-GGd2                   68.0       52.0       6.0             0.0        9653.55        34.0      21.0      0                 0                 
atlas_2010_14293     BDT-GGd3                   227.0      223.0      17.0            0.0        9653.55        47.0      44.0      0                 0                 
atlas_2010_14293     BDT-GGd4                   291.0      298.0      23.0            0.0        9653.55        49.0      55.0      0                 0                 
atlas_2010_14293     BDT-GGo1                   6.0        5.5        1.5             0.0        9653.55        7.1       6.7       0                 0                 
atlas_2010_14293     BDT-GGo2                   25.0       18.0       2.4             0.0        9653.55        18.0      11.0      0                 0                 
atlas_2010_14293     BDT-GGo3                   80.0       85.0       9.0             0.0        9653.55        22.0      25.0      0                 0                 
atlas_2010_14293     BDT-GGo4                   135.0      159.0      16.0            0.0        9653.55        24.0      37.0      0                 0                 
atlas_2010_14293     MB-C-2-1600-16             908.0      890.0      50.0            0.0        9653.55        123.0     113.0     0                 0                 
atlas_2010_14293     MB-C-2-1600-22             2108.0     1969.0     100.0           0.0        9653.55        317.0     216.0     0                 0                 
atlas_2010_14293     MB-C-2-2200-16             107.0      113.0      7.0             0.0        9653.55        22.0      25.0      0                 0                 
atlas_2010_14293     MB-C-2-2200-22             406.0      373.0      22.0            0.0        9653.55        85.0      58.0      0                 0                 
atlas_2010_14293     MB-C-2-2800-16             37.0       24.2       2.3             0.0        9653.55        24.1      12.2      0                 0                 
atlas_2010_14293     MB-C-2-2800-22             85.0       89.0       8.0             0.0        9653.55        21.0      24.0      0                 0                 
atlas_2010_14293     MB-C-4-1600-16             274.0      273.0      17.0            0.0        9653.55        47.0      47.0      0                 0                 
atlas_2010_14293     MB-C-4-1600-22             213.0      204.0      15.0            0.0        9653.55        47.0      41.0      0                 0                 
atlas_2010_14293     MB-C-4-2200-16             54.0       54.0       4.0             0.0        9653.55        17.0      17.0      0                 0                 
atlas_2010_14293     MB-C-4-2200-22             98.0       91.0       7.0             0.0        9653.55        30.0      24.0      0                 0                 
atlas_2010_14293     MB-C-4-2800-16             16.0       12.0       1.2             0.0        9653.55        12.0      9.0       0                 0                 
atlas_2010_14293     MB-C-4-2800-22             25.0       30.8       2.7             0.0        9653.55        9.1       12.7      0                 0                 
atlas_2010_14293     MB-C-5-1600-16             126.0      129.0      8.0             0.0        9653.55        26.0      28.0      0                 0                 
atlas_2010_14293     MB-C-5-1600-22             51.0       48.0       4.0             0.0        9653.55        19.0      17.0      0                 0                 
atlas_2010_14293     MB-C-5-2200-16             57.0       55.0       4.0             0.0        9653.55        19.0      18.0      0                 0                 
atlas_2010_14293     MB-C-5-2200-22             47.0       41.3       3.4             0.0        9653.55        19.9      15.5      0                 0                 
atlas_2010_14293     MB-C-5-2800-16             15.0       15.0       1.4             0.0        9653.55        10.0      10.0      0                 0                 
atlas_2010_14293     MB-C-5-2800-22             24.0       20.8       1.9             0.0        9653.55        13.8      11.2      0                 0                 
atlas_2010_14293     MB-GGd-4-1000-10           1281.0     1250.0     50.0            0.0        9653.55        141.0     120.0     0                 0                 
atlas_2010_14293     MB-GGd-4-1000-16           240.0      256.0      14.0            0.0        9653.55        32.0      41.0      0                 0                 
atlas_2010_14293     MB-GGd-4-1000-22           35.0       28.0       5.0             0.0        9653.55        21.0      15.0      0                 0                 
atlas_2010_14293     MB-GGd-4-1600-10           228.0      234.0      13.0            0.0        9653.55        35.0      38.0      0                 0                 
atlas_2010_14293     MB-GGd-4-1600-16           95.0       102.0      6.0             0.0        9653.55        19.0      24.0      0                 0                 
atlas_2010_14293     MB-GGd-4-1600-22           44.0       43.0       4.0             0.0        9653.55        17.0      16.0      0                 0                 
atlas_2010_14293     MB-GGd-4-2200-10           23.0       21.3       1.6             0.0        9653.55        12.2      11.0      0                 0                 
atlas_2010_14293     MB-GGd-4-2200-16           23.0       21.3       1.6             0.0        9653.55        12.0      11.0      0                 0                 
atlas_2010_14293     MB-GGd-4-2200-22           15.0       16.2       1.6             0.0        9653.55        9.3       10.0      0                 0                 
atlas_2010_14293     MB-GGd-4-2800-10           5.0        4.3        0.8             0.0        9653.55        6.3       6.0       0                 0                 
atlas_2010_14293     MB-GGd-4-2800-16           5.0        4.3        0.8             0.0        9653.55        6.3       6.0       0                 0                 
atlas_2010_14293     MB-GGd-4-2800-22           8.0        4.3        0.5             0.0        9653.55        9.8       5.8       0                 0                 
atlas_2010_14293     MB-GGd-4-3400-10           1.0        0.7        0.4             0.0        9653.55        3.7       3.3       0                 0                 
atlas_2010_14293     MB-GGd-4-3400-16           1.0        0.7        0.4             0.0        9653.55        3.7       3.3       0                 0                 
atlas_2010_14293     MB-GGd-4-3400-22           0.0        1.4        0.4             0.0        9653.55        2.9       4.0       0                 0                 
atlas_2010_14293     MB-GGd-4-4000-10           0.0        0.15       0.06            0.0        9653.55        2.94      2.9       0                 0                 
atlas_2010_14293     MB-GGd-4-4000-16           0.0        0.15       0.06            0.0        9653.55        2.94      2.94      0                 0                 
atlas_2010_14293     MB-GGd-4-4000-22           1.0        0.34       0.09            0.0        9653.55        3.6       3.03      0                 0                 
